 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89
咽喉痛 0.025121287 -0.2361959 -0.15334687 -0.121631175 0.51118445 0.33835325 -0.20809527 -0.3268963 -0.0072377576 -0.1280901 0.37009868 0.07768594 0.46872476 0.53874767 0.5106164 -0.21017736 -0.40492716 -0.40565565 0.06861526 0.45103988 1.8707627 0.42460036 -0.32526544 0.41089922 -0.014918563 -0.20854193 -0.57895535 0.09949795 0.21442337 0.5532255 -0.71408856 0.102689065 -0.021715954 -0.40560573 0.14739855 -0.06819364 0.7448806 -0.38875145 0.4625206 0.3850673 0.34980428 -0.19714509 -0.37153742 -0.19013153 0.056903556 -0.1809462 0.18705714 -0.0014901955 -0.009684582 -0.38763225 -0.052703243 0.50537395 -0.23930067 0.033443045 0.43151113 -0.13791488 0.20485757 0.45103797 -0.028645337 0.34384912 -0.2512034 -0.111812524 0.2784821 -0.25493175 0.09347974 0.17920496 -0.04239367 -0.19053689 -0.15177052 0.33343607 -0.033651274 -0.28281268 -0.34411 0.781872 0.92868805 0.34325987 -0.02931829 -0.47361085 -0.67197376 0.022685952 0.24080843 -0.011309428 -0.09486156 0.2381627 0.1402272 -0.6620091 0.28375965 -0.21946713 0.33632675 0.17707929
咽喉腫痛 -0.027575117 -0.38327712 -0.1332699 0.18770646 0.25559214 0.4896884 -0.97828615 -0.0985602 0.04779391 -0.29647532 0.2735019 -0.13448733 0.30674618 0.32554936 0.39204237 -0.9806524 0.043940693 0.06631155 0.49749565 0.4365933 1.6898166 0.40855452 -0.40678656 0.13106935 0.124817185 -0.056147493 -0.15517585 -0.1290203 0.0400992 0.14083675 -0.6406105 0.18478538 0.2494201 -0.41082117 -0.104870744 0.02991375 0.027280856 -0.1371958 -0.022631621 -0.05472404 0.17958428 -0.22006482 0.06620699 0.10823418 -0.12688084 0.076918006 0.24901633 0.084473714 -0.07869459 -0.31782043 -0.2403672 -0.14737232 0.03143458 -0.076747395 -0.032624315 -0.4705529 -0.18130927 0.4365935 0.44037038 0.23523076 -0.11199419 -0.48631856 -0.1974895 -0.12428358 -0.43491197 0.934672 -0.12545937 0.06429825 0.032568265 0.03499223 -0.06574218 -0.21305837 -0.16420536 0.544156 0.378846 0.16103147 -0.4630696 -0.12720953 -0.3286148 -0.23131526 0.22589308 -0.31192428 -0.076069504 0.4623468 0.21751973 -0.6071221 0.1490757 -0.9773293 0.17183547 -0.13832076
急性咽喉炎 -0.14174329 -0.37079653 -0.18978208 -0.17648983 0.26984188 0.20109825 -0.41538993 -0.18922248 0.017225636 -0.25283098 0.49785772 -0.015359613 0.13899226 0.5925287 0.21739325 -0.41835463 -0.08138422 -0.2909294 0.0015017426 0.47110674 1.6735846 0.51691604 -0.32805303 0.4666245 0.18994059 -0.21349524 -0.35332263 -0.04169346 0.26246145 0.59138536 -0.54357815 0.14188492 -0.034156002 -0.5822626 0.21100584 -0.03043245 0.5403043 -0.46405 0.56080353 0.46542752 0.47697258 -0.081745654 -0.29359275 -0.057719797 0.20106198 -0.034001555 0.2429245 -0.27699858 0.005671826 -0.42174727 -0.49967903 0.28095323 -0.40354115 0.023990482 0.5299789 -0.13981658 -0.11380836 0.47110596 0.038531464 0.3694204 -0.47196338 -0.18835013 0.26873735 -0.22160324 -0.25388277 0.33973876 0.11870101 0.10708725 -0.168678 0.080323055 0.112616554 -0.37921643 -0.4701498 0.80850595 0.6707502 0.4685413 -0.18832882 -0.4825324 -0.3130748 -0.098738946 0.22455548 -0.2634056 -0.0773834 0.22343507 0.3125138 -0.10526543 0.49252373 -0.39341173 0.47431985 0.07759518
扁桃腺炎 0.19913271 -0.3881842 -0.03694727 -0.2565718 0.2516588 0.1084877 -0.5979384 0.08896956 -0.036479946 -0.65925163 0.37014136 0.48160857 0.38572398 0.5785115 0.17520268 -0.6002752 0.19273497 -0.06043662 0.5606335 0.37717026 1.7104601 0.427335 -0.39569956 0.5253444 0.35504588 -0.077858485 -0.8629321 0.35258284 0.5174627 0.38577828 0.14453241 0.017784782 -0.075235866 -0.53207684 -0.16785207 0.24252854 0.38583633 -0.5298438 0.33389345 0.15539017 0.55559087 0.19383636 -0.4079777 -0.35255465 -0.41185826 -0.17630635 0.21573544 -0.67341197 -0.26066047 -0.22358552 -0.44500965 0.56705016 -0.05129486 -0.4129306 0.7829852 0.51553047 0.14541718 0.3771716 0.3396827 0.7866313 -0.3648697 -0.44887838 0.68046683 -0.16673365 -0.4354563 0.5611531 0.28719926 -0.5692951 -0.49832562 0.10342885 0.13083676 -0.07464152 -0.55203056 0.80245596 0.5072813 0.55042005 -0.2700245 -0.52353305 -0.81827825 -0.23013522 0.2419748 0.6862684 -0.28800103 0.72674376 0.46393484 -0.64076364 0.051863004 -0.605025 0.55975544 0.26146558
流鼻血 -0.07200665 -0.09139676 0.15834703 0.2020747 0.2653005 -0.0931711 -0.19086277 0.007908874 0.3006786 0.07209911 0.2055255 0.08355844 0.5525438 0.07566166 0.21730508 -0.19309452 -0.081597134 -0.060045186 0.13776101 0.30594796 1.8528409 0.5231472 -0.045168087 0.38932857 0.011684843 -0.06098816 -0.27855003 0.03553705 0.3638054 0.40739477 -0.21978557 0.032066844 0.22693022 -0.30006257 -0.14052275 -0.022718865 0.54347897 -0.381011 0.3398002 0.049986787 0.35367635 -0.09635319 -0.08533783 -0.080641925 0.19957346 0.32571834 -0.08908279 -0.12842324 0.29598778 -0.15728433 0.009007112 0.06272305 -0.27130273 0.31863046 -0.16394861 -0.118054256 -0.019935163 0.30594516 0.10769844 0.63516974 -0.34401432 -0.20208845 0.2603728 0.045846842 0.07563385 0.14969178 -0.051594637 -0.16734569 0.0013320305 0.45503467 -0.15359949 0.14141953 -0.36081913 0.8511305 0.9307178 0.36116186 -0.0855461 -0.4147523 -0.14996897 0.030631108 0.33367583 0.064506575 0.3374211 0.0273478 0.0027426195 -0.22440201 0.19551541 -0.19082817 0.355242 0.31852958
砂眼 -0.2961156 -0.22905211 -0.1942317 0.008400863 0.51076365 -0.17304265 -0.32965714 0.16421759 0.20919888 -0.37486306 0.27305827 0.13932727 0.5718071 0.40411615 0.20707782 -0.3330883 -0.11249421 -0.31804633 -0.6790144 0.51491565 1.6204797 0.52290744 -0.27190644 0.49177203 -0.028542485 0.007275435 -0.27311504 -0.023810424 0.19758005 0.42958638 -0.23112532 -0.114787824 -0.25128278 -0.13107777 0.096004315 0.23885569 0.39347285 -0.48013425 0.4644826 0.17518428 0.4515421 -0.17833698 -0.06440864 0.13193233 -0.5520786 -0.053865023 0.18084869 0.16646437 0.09125234 -0.25413892 0.29217312 0.10661194 -0.4098793 0.27013722 0.3388935 -0.12277844 0.07020178 0.5149139 -0.25718004 0.6151872 -0.37179545 -0.32584473 -0.22264583 0.005228184 -0.47125253 0.24108936 0.062153127 -0.11373838 0.12817925 0.18636936 0.04718895 -0.079870015 -0.4538603 0.84555095 0.8201293 0.4536562 0.069246285 -0.52758324 0.08428072 -0.092683904 0.263201 -0.24062052 0.023509176 0.07796621 0.16186042 -0.35487032 0.4288891 -0.3014427 0.44579655 0.098352455
胃腸出血 -0.2986808 -0.037166443 -0.38825917 0.34737524 0.2742061 -0.32347322 -0.8887174 -0.3175016 0.17400967 0.04682653 0.36405054 -0.053153712 -0.058678642 0.07755395 0.48261693 -0.88751614 0.009951415 0.08293176 -0.10905254 0.53785396 1.4798914 0.58124614 0.23982315 0.42355356 -0.36474082 -0.14585291 -0.25854692 0.060829192 0.16728255 0.11816067 0.24785052 0.43084118 0.28279948 -0.045078762 -0.24219066 0.038460072 0.28385276 -0.42711547 0.4134944 0.38492307 0.4112417 0.22370903 0.049461536 0.3934029 0.32322308 -0.087810025 0.37641498 -0.038381096 0.28117135 -0.40683118 -0.19103675 0.60318494 0.31454238 -0.11026706 -0.03176103 0.39425546 0.20980239 0.5378527 -0.27350187 -0.15674657 -0.22116412 0.02311685 0.2816976 -0.07789951 -0.04344575 0.9168989 0.16196536 -0.14968306 -0.023864351 0.14044863 -0.19433858 -0.07153258 -0.42531025 0.664394 0.55045027 0.4277912 0.25056222 -0.40646026 0.0006673319 -0.26694515 0.091198 -0.045000944 -0.16738828 -0.3592641 -0.04385705 -0.036257297 0.23449078 -0.89967436 0.4239304 -0.05448115
針眼 -0.12521927 -0.16120094 -0.22588807 0.067231305 0.5748145 0.09398062 -0.37058207 -0.016724648 0.16701454 -0.29762182 0.60564417 0.15288875 0.75608844 0.32624325 -0.17049935 -0.37468177 -0.2713726 -0.38293558 -0.758676 0.6634641 1.6991396 0.5618942 -0.13398647 0.6624644 0.027523067 0.37020317 -0.6668817 -0.03267192 0.20292798 0.63626295 -0.24250345 0.0018872094 -0.08394387 -0.085083455 0.20642583 0.31449217 0.51419556 -0.6719334 0.183034 0.3927486 0.71424174 -0.33699536 -0.087879896 -0.067201264 -0.40728542 -0.010881562 0.53338015 0.21826108 0.17663652 -0.7002734 0.4094622 0.047785424 -0.42116487 0.2157052 0.34189823 -0.13394676 -0.06534029 0.66346306 -0.31231034 0.5681414 -0.5520964 -0.19163345 -0.07407834 -0.082702436 -0.38734272 0.31356493 0.1201271 -0.20656301 0.25694695 0.10404718 0.072977334 -0.19208384 -0.7014838 0.77576387 0.5875691 0.6987579 -0.043749716 -0.6483708 0.079010054 -0.4204229 0.2584593 -0.029383717 0.010942937 -0.26553017 0.20055695 -0.50998354 0.5851986 -0.38209254 0.70830655 -0.20798038
眼睛紅痛 -0.25625396 -0.43858033 -0.0077386675 -0.124410875 0.3117706 0.29936948 -0.46772003 -0.06076986 -0.0370491 -0.42359817 0.4169985 0.36252525 0.4543353 0.36387253 -0.33993375 -0.47140673 -0.115335576 -0.2787048 -0.5093176 0.74699426 1.7134361 0.4938148 -0.13942705 0.59760034 0.08528919 0.03965648 -0.4905794 0.02213616 0.3662649 0.531888 -0.25317654 -0.015827538 0.07735955 -0.101301275 0.1230427 0.2237195 0.48432302 -0.58022624 0.3095453 0.26733294 0.543054 -0.20894735 -0.097155504 0.06108402 -0.31290004 0.18018946 0.17673829 0.29605108 0.4322784 -0.4309746 0.49291542 0.2951294 -0.13472387 0.29484195 0.5030945 -0.01945824 -0.16755928 0.7469911 -0.43786806 0.40772405 -0.26408458 -0.20368582 -0.12626395 0.011658947 -0.4123718 0.39815998 0.08162456 0.12905492 0.179524 0.0007115474 -0.056212556 -0.23257045 -0.5420286 0.7448871 0.81324655 0.5410661 -0.23444839 -0.6427996 -0.07078352 -0.16420507 -0.023867674 -0.16745068 0.059487242 -0.15977402 0.3915716 -0.38392404 0.60472375 -0.4614213 0.53338605 -0.072593115
眼睛疼痛 -0.1705552 -0.34115535 -0.44145152 0.015633805 0.29454947 0.21883945 -1.0942976 0.016538233 0.18253651 -0.417839 0.34102407 -0.15467454 0.5910761 0.20136331 -0.08400437 -1.0974029 -0.17679888 -0.4173719 -0.22164147 0.54485166 1.6057822 0.49255446 -0.18909925 0.33216706 -0.19525073 0.04328499 0.027344268 -0.041782804 0.056402076 0.42352027 -0.18803328 0.23822439 0.011970491 -0.06934374 0.17552334 0.548692 0.5664067 -0.327222 0.3774203 0.13323638 0.32688567 -0.014764635 -0.14947318 0.055471007 -0.43000332 0.24613473 0.21397501 0.30463508 0.39094272 -0.23162183 0.102945514 -0.24385004 0.14206493 -0.017360298 0.42763534 -0.23132786 -0.21201275 0.5448503 -0.3083667 0.3494733 -0.44825926 0.022198506 -0.40590888 0.027362416 -0.06328808 1.0425253 0.081798874 -0.19869024 0.14966221 0.17487505 0.4221558 -0.15799557 -0.32739574 0.8066078 0.9445345 0.3266103 0.16082829 -0.35587433 -0.15557525 -0.034726754 0.3512714 -0.27970722 0.06898169 -0.2143245 0.106582694 -0.5290463 0.35559487 -1.091102 0.3297098 0.034971133
眼睛模糊 -0.26256892 -0.13589521 -0.062178615 0.09886498 0.28247246 -0.03152967 -0.3426179 0.02655833 -0.033380903 -0.40255064 0.34218758 -0.19256303 0.401779 0.24117102 -0.26681575 -0.34663782 0.0739181 -0.22639678 -0.47194323 0.43738064 1.7191665 0.48364565 0.029213756 0.4613066 -0.19173345 0.15259811 -0.4412457 0.20360114 0.06863849 0.20527996 -0.25368118 -0.09843047 0.12101163 0.05369769 -0.0063511305 -0.00022720505 0.104957476 -0.44986874 0.21281724 0.40460277 0.4254314 -0.007737857 -0.13421454 0.047980044 -0.39032894 0.33117536 0.27396291 0.05889892 0.2239585 -0.41337985 -0.03632263 -0.10511424 -0.070275664 -0.025755502 0.050116766 -0.12076487 -0.14099336 0.4373779 -0.29239574 -0.031016134 -0.19374542 -0.2509559 -0.27479002 -0.007988451 -0.37340182 0.26743364 -0.029592525 -0.12725282 -0.055441104 0.46841723 0.11651291 -0.37119076 -0.42821795 0.7309004 0.80645305 0.42835543 -0.029008798 -0.49199304 -0.051632166 -0.34280163 0.24907257 -0.21358784 0.006650325 -0.21790856 0.5020837 -0.121562704 0.374476 -0.33637923 0.42478558 -0.029394286
麥粒腫 0.055462375 -0.35100007 -0.31786653 -0.083807 0.0512049 0.08435607 -1.6468252 -0.40666893 0.019232132 0.11119975 0.15378606 0.2620875 0.18383962 0.23681599 -0.10290478 -1.6504135 -0.53754747 0.15166664 -0.4276799 0.34491053 1.5974969 0.44692492 -0.29600903 0.14237775 0.21257558 -0.05123272 0.019941872 0.18196204 -0.31581968 0.116574846 -0.27434662 0.11477902 -0.06467788 -0.27424908 -0.084736645 -0.3932351 -0.27587718 -0.14406005 0.16291043 0.113957606 0.16166502 0.046943106 0.143032 0.19325347 -0.02483794 -0.1523279 0.22330883 -0.027178293 -0.45294592 0.03925375 -0.021046031 0.093995444 0.20867202 -0.050838176 0.01423628 -0.2166438 0.008396613 0.34491026 0.1693537 -0.15408167 -0.22305652 -0.2402426 -0.0969117 -0.38496315 -0.30658066 1.5772874 0.16753967 0.15162137 -0.24384423 0.0024561116 0.21529844 -0.14034343 -0.14875247 0.42296025 0.13985251 0.14676881 -0.11569171 -0.13885322 -0.083989285 -0.20318939 0.39774284 0.26820388 -0.016701778 -0.22444786 0.31393152 -0.3810892 -0.16616908 -1.6368636 0.14825435 -0.5284132
喉氣管炎 -0.24816495 -0.047137607 -0.077352755 -0.19617763 0.15972576 -0.014345308 -0.37218034 -0.20503043 -0.13205005 -0.33629978 0.40514997 0.21692353 0.07665008 0.43463072 0.10728692 -0.37573758 -0.17821614 -0.062702425 0.07514952 0.54503185 1.7863352 0.5259763 -0.44972602 0.49751595 0.24809122 -0.37667426 0.08943442 -0.0106338775 0.29056925 0.30080488 -0.5064978 0.22015037 0.005852086 -0.08517121 -0.18076397 -0.31868628 0.41772932 -0.5002499 0.34224704 0.28337264 0.5109288 -0.12211479 -0.08671754 0.080715805 0.22588305 -0.20455913 0.33070102 -0.27285168 0.14106813 -0.61480314 -0.028103655 0.29661688 -0.22542143 0.017279461 0.34065014 -0.17306595 -0.06294609 0.5450288 -0.2268412 0.47506958 -0.35609433 -0.048308328 0.17999472 0.05774941 -0.15127975 0.3065519 0.15504101 -0.29159647 -0.18487416 0.14880084 0.04732969 -0.21598391 -0.5125116 0.7975782 0.9085494 0.5116607 -0.27597955 -0.498173 -0.565563 -0.1550631 0.23722379 -0.11424828 -0.20691708 0.11533031 0.30678385 -0.31085154 0.28983173 -0.3714943 0.5155387 -0.0032211738
發冷 -0.12650706 -0.2350991 -0.25559545 0.15945357 0.26730362 -0.32338944 -1.4978639 -0.19581723 0.31243822 -0.25261724 0.14121425 -0.215349 -0.2177633 0.26732007 0.12483089 -1.5002601 -0.07180792 0.23346394 -0.17759284 0.29124764 1.5163492 0.3706679 -0.33060655 0.19973879 0.10483075 -0.047560822 -0.16764575 -0.025709696 -0.054298643 0.014526752 -0.08644221 0.16375282 -0.06295464 -0.15113217 -0.22795206 -0.026098283 0.21693128 -0.19666843 0.3077147 0.3394958 0.17149232 -0.31079838 -0.11437055 0.56576353 0.082422346 -0.24356158 0.25702786 0.33087853 -0.5737404 -0.16426624 -0.3872696 0.019724274 -0.1996722 0.47362152 0.23013519 0.4240568 -0.107511014 0.29124773 -0.14232501 -0.48405805 -0.021204121 0.053037353 -0.10485781 -0.3914419 -0.56205 1.4603897 0.23987596 0.12246734 -0.025915429 -0.17083418 0.16802143 -0.16997401 -0.18458532 0.53229886 0.31642613 0.18834543 0.10662331 -0.20088126 -0.24271144 -0.45725477 0.1233298 -0.27596793 -0.20429686 0.2767687 0.48268026 -0.63144493 0.14097346 -1.5008037 0.18414044 -0.124593735
發熱 -0.25924534 -0.3414134 0.30346185 -0.023535365 0.24811167 -0.25072527 -0.4540184 0.24387418 0.49064755 -0.26569495 0.27123225 -0.19940573 0.33848146 0.6370086 0.062078185 -0.45620087 -0.021464722 0.3903617 0.05645166 0.35203752 1.71646 0.46241155 -0.05776714 0.4331256 -0.28892648 -0.37986788 0.32945436 0.034921687 0.11017586 0.16489409 -0.43125868 0.09258683 0.15089086 -0.49363607 0.015813287 -0.0880514 0.2982014 -0.41352633 0.46313682 0.27171743 0.3416058 -0.68743825 -0.045890387 0.2454388 -0.26055482 0.06835121 0.19491854 -0.15429333 -0.1530091 -0.09565857 -0.07736076 0.2803527 0.028148081 0.13640516 0.36284935 -0.17726734 -0.15299165 0.35203603 -0.03597504 0.76116616 -0.12561025 -0.38440016 -0.044386595 -0.19522806 -0.3606113 0.40039143 -0.45530632 0.122031264 0.03204134 0.10108176 0.4323076 0.31089732 -0.36025545 0.7768137 0.7626954 0.3641654 0.0868266 -0.47904712 -0.5293321 -0.17193373 0.16959988 -0.1890181 0.087461546 0.093037724 0.03353654 -0.35090274 0.2854337 -0.4375519 0.34886077 0.47515148
發燒 -0.03393209 -0.10337609 0.27290785 0.42741585 0.28781095 -0.21989411 -0.6423355 0.25346798 0.06253826 -0.38701144 0.45699364 -0.16284557 0.46604773 0.15335034 -0.05169763 -0.6442118 0.24663708 0.08876464 -0.28955728 0.35191223 1.8801898 0.42831948 -0.36205843 0.4289464 0.12626852 -0.3625348 0.38026306 0.034733653 -0.24132255 0.32192895 -0.32893556 0.09298616 -0.14066501 -0.0763096 0.21959548 -0.016619774 0.062770694 -0.4186694 0.13586526 0.12083897 0.40669677 -0.50842744 -0.16254924 0.3068595 -0.2908553 -0.058671515 0.29856336 -0.097777 -0.11160393 -0.22847186 -0.52961797 0.029280107 0.018107997 0.25048262 0.19209585 -0.06999262 0.18712173 0.3519105 0.07243775 0.24956371 -0.071885735 -0.28855306 0.29988313 -0.27508146 -0.51633155 0.60089433 -0.30135575 -0.015033146 -0.27705795 -0.13064298 0.62782687 -0.01911728 -0.39810485 0.7218163 0.7267915 0.39565295 0.048941936 -0.46311668 -0.56805754 -0.4339551 -0.048647147 -0.77411246 0.066495165 -0.45497772 0.4981342 -0.4761983 0.37206596 -0.6370664 0.39265925 0.4750378
嗜眠症 -0.21860854 -0.28174338 0.059148606 -0.1929671 0.15519474 0.26691547 -1.5229342 -0.36257085 0.31397265 -0.07755448 0.13612017 0.1201721 -0.21779391 0.23469783 0.24063207 -1.5234269 -0.292964 -0.07633025 0.535012 0.18552454 1.6448063 0.37902996 -0.14457038 0.15449445 0.13977836 -0.21934569 -0.22439516 -0.16371126 -0.01025292 0.21325436 0.19994251 0.05930874 0.2842808 -0.21008688 -0.19079155 0.36047575 0.33474502 -0.14354388 0.39067417 0.28148803 0.08735497 0.013606283 0.14849612 0.120735906 0.0296853 0.36781454 0.15881787 0.06758631 0.094413966 -0.16189358 0.18688996 -0.16752408 -0.15774716 -0.002254883 -0.2040263 -0.3134624 -0.13311674 0.18552352 -0.5385653 -0.15394004 -0.09040297 -0.3115052 0.33986515 -0.083371304 -0.17258897 1.5095303 0.33730045 0.00022737883 -0.31336635 0.15407363 -0.3631708 -0.06821434 -0.100023046 0.41808152 0.08164575 0.103378706 0.15042365 -0.16804874 0.2077696 0.10256255 0.31038782 -0.09360814 0.0030772798 0.35192826 -0.49287227 -0.18871681 0.13189684 -1.5201182 0.08793485 -0.045408886
嗜睡症 -0.031567812 -0.113753855 0.2505356 -0.060096018 0.14340822 0.43248656 -1.6470543 -0.21255311 0.22111 0.18928812 -0.015504371 0.36685333 -0.07458715 0.15038677 0.41607746 -1.6480676 -0.016861593 0.03556631 0.4501647 0.07482522 1.6394695 0.2894835 0.10427571 -0.0937023 0.05859911 -0.32479125 0.11147465 -0.13489172 -0.17665991 -0.13926905 0.07849025 0.3003603 0.44091442 0.07484476 -0.4652814 0.20936899 -0.06499669 0.10198853 0.2926589 0.07864249 -0.12219047 -0.22146918 0.36203736 0.18656139 0.1593706 0.34084064 0.24588205 -0.16861233 0.088461876 -0.1118754 -0.18486893 -0.48358616 0.11344127 -0.22763114 -0.13424867 -0.26097465 -0.26659656 0.07482359 -0.13021947 -0.17020315 0.08276819 -0.33550358 0.17500569 0.3093952 -0.056188393 1.6356862 0.42912215 -0.0020030907 0.11571879 0.20326395 0.042896613 0.1630438 0.11979094 0.3220267 0.023572098 -0.11874599 -0.016530275 0.073193 -0.15105979 0.008549049 0.088640645 -0.17083459 0.24075752 -0.005362198 -0.41781372 -0.05446763 0.057731144 -1.6540356 -0.124156706 -0.035864946
腰痛 0.07226612 -0.1864354 -0.15331772 0.6265679 0.029482529 -0.62906706 0.3905392 0.38227597 0.2821214 0.2786353 0.6132252 -0.79578245 0.12770872 0.179974 0.042906076 0.39363042 0.094515614 0.30142215 0.2900691 0.40673196 1.9420786 0.27620175 0.36562157 0.68682283 0.30368403 0.4553614 -0.18829542 -0.032974463 0.48434508 0.61494654 0.70822823 0.25350028 0.013486016 0.43387234 0.44983554 0.096227 0.22256587 -0.7005116 0.67122614 0.33138824 0.7521436 -0.09915452 -0.25964952 -0.6642715 0.37816676 -0.4939658 0.28003725 0.4602068 0.057066355 -0.57863766 0.5189225 0.35675687 -0.48253366 0.2439003 -0.27054563 -0.13981399 0.1758822 0.4067384 0.30261236 0.53390914 0.10461192 0.44661027 0.5526092 -0.41096458 0.45650148 -0.36659148 0.19190843 -0.42371526 -0.16866958 -0.24663657 -0.007133986 -0.44850487 -0.72520477 1.1237737 0.53636014 0.71924937 0.6175664 -0.6513325 0.30001765 -0.10436264 -0.20540951 -0.018681806 -0.5042609 0.07495535 -0.0446989 -0.25543317 0.2626898 0.40923765 0.72402954 0.61082953
慢性喉炎 -0.14482959 -0.25083268 0.0055592796 -0.13349588 0.5169569 0.16981608 -0.4177381 -0.23795561 -0.064515546 -0.20408916 0.34253067 0.022251846 0.27381346 0.7842527 0.3889358 -0.41971776 -0.09647891 0.13150421 0.13303818 0.57514906 1.7162079 0.41943538 -0.31251165 0.5919346 0.16090535 -0.2729431 -0.3357076 0.01948826 0.010420232 0.40028298 -0.4337642 0.024296211 -0.16568923 -0.36618006 -0.075127214 -0.19573876 0.5186719 -0.586413 0.33774987 0.48520827 0.58122176 -0.30764353 -0.17305292 -0.16702823 0.16773199 -0.11554704 0.35207728 -0.45096207 0.12381571 -0.36805445 -0.34183082 0.50157 -0.3160939 0.048736818 0.6574362 -0.33635157 -0.28888553 0.5751475 -0.16031204 0.508037 -0.5039546 -0.08836551 0.19189258 -0.2607611 -0.33883542 0.3775551 0.04532371 0.09029263 -0.16040282 0.1426611 0.24565402 -0.588802 -0.58088803 0.7071788 0.7393806 0.5799739 -0.12594265 -0.61383384 -0.55888575 -0.11226297 0.25225154 -0.21494131 -0.37873924 0.12032833 0.37125194 -0.46319675 0.27188015 -0.41599518 0.5802472 0.13093387
鼻衄 0.041177493 -0.54792106 0.29093233 0.5020309 0.31111798 0.023260972 -0.4828261 -0.0061751106 -0.02431573 -0.027011022 0.4300783 0.07815197 0.17234072 -0.20621327 -0.0600542 -0.48558939 -0.011168052 -0.05129778 0.056668073 0.41816038 1.760764 0.37892503 0.44692433 0.4612861 -0.07937119 0.3682527 -0.04925541 0.16923504 0.06574074 0.43369937 -0.22521123 0.2551809 0.0038396732 -0.11152984 -0.16565703 0.11822714 0.45709398 -0.4470046 0.73236835 0.3419253 0.42824367 -0.18820152 -0.3081486 0.23948681 -0.49339843 0.23709641 0.33925605 0.1823234 0.33839244 -0.13460009 0.31117976 -0.0458061 -0.2918363 0.39278814 -0.20327662 -0.44597298 -0.05605708 0.41816038 0.08693397 0.35632607 -0.21160895 -0.2621592 0.103921555 -0.13270013 0.13856408 0.42199522 -0.19457532 0.30591586 0.25800768 0.19634719 0.11555268 -0.38189816 -0.42105585 0.6660094 0.5366077 0.41942602 -0.16350193 -0.5049177 -0.20737447 -0.12954378 0.18863612 -0.27797094 0.5046047 -0.18942007 0.24136549 -0.39658472 0.24071196 -0.4699718 0.41659743 0.19941667
熱病 -0.28870836 -0.44564942 0.013427279 -0.11972379 0.061447695 -0.18778896 -0.66717446 -0.45175564 0.18836093 -0.22991467 0.3835808 0.10612693 -0.010635917 0.403357 0.30905047 -0.6700724 0.1891705 -0.26136371 -0.2734363 0.69358844 1.7350336 0.46002504 0.06551147 0.6027613 -0.17274265 0.13634636 -0.03552475 0.14240561 0.030265603 0.2935611 -0.39001107 0.17188899 -0.21170695 -0.28167635 0.00967398 0.2006889 0.5068632 -0.5873482 0.40298757 0.5830815 0.5306189 -0.28968155 -0.045035977 0.081128135 -0.119665265 0.15322873 0.43673342 -0.07789823 -0.17446344 -0.108579755 -0.17771064 -0.13776754 -0.0022938065 0.17080906 0.03616996 -0.10511754 -0.035909835 0.69358563 -0.1683627 0.38185048 0.031647008 -0.31186235 -0.45227107 0.09772578 -0.12261819 0.6128808 -0.19665298 0.09565918 0.12329255 0.22252764 0.13834152 -0.1773437 -0.5440188 0.5816937 0.43808317 0.5465233 0.106437474 -0.6373913 -0.11027092 -0.20744765 0.26524928 -0.27295327 -0.15938178 -0.10302555 0.09942802 -0.475268 0.39621523 -0.66455954 0.53360814 0.14347868
齒痛 0.07399006 -0.018877463 -0.98548186 0.44265068 -0.20705843 0.18101597 -0.9305008 -0.08809847 -0.4385642 -0.24930063 0.23056142 -0.31757092 0.09257917 -0.21214102 0.26456302 -0.9334221 0.3438744 -0.041283417 -0.38494822 0.41935503 1.3994083 0.48827264 -0.7147352 0.13492636 -0.232217 0.4223785 0.2289584 -0.05237842 -0.2979401 0.22837856 -0.23952419 -0.06313666 -0.015606135 -0.46867904 0.1411749 0.41974527 0.22081633 -0.13860787 0.08904875 -0.061322235 0.18562095 -0.44140145 -0.09187876 0.2588968 -0.43613067 -0.035937414 0.21330878 0.5959969 0.06472112 -0.32269567 -0.23619333 -0.5766708 0.0389326 0.4429023 0.3579845 -0.09788344 0.0103382515 0.4193555 -0.10563511 0.12601368 -0.026898105 -0.3919883 0.36544618 -0.54978144 0.23521021 0.85572714 -0.50330573 0.0853821 -0.16701962 0.20692976 -0.00027225437 -0.12961236 -0.159271 0.6137685 0.583287 0.15499732 0.16810022 -0.13280793 -0.08346441 -0.24092467 0.52049744 -0.15488055 -0.03177303 0.19446398 0.099363044 -0.06559682 0.16633837 -0.90557474 0.16409455 0.16568647
